time/time_elapsed,train/ent_coef_loss,train/learning_rate,time/fps,train/critic_loss,time/episodes,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
5765,-0.001966287149116397,0.001,277,42516.5859375,2664,199703,8763.87410965,1597728,265.1,-3185.083740234375,0.9924540519714355,,
5767,-0.006738051772117615,0.001,277,46279.64453125,2668,199778,8769.255733940001,1598328,264.71,-3199.903076171875,0.9709742665290833,,
5770,-0.006504751741886139,0.001,277,11934.0791015625,2672,199876,8797.526305469999,1599112,258.93,-3163.4921875,0.9361258745193481,,
5772,0.009621832519769669,0.001,277,6250.5576171875,2676,199982,8812.28557663,1599960,253.34,-3007.8896484375,0.9259697794914246,,
5772,0.0066816601902246475,0.001,277,55823.1953125,2676,199987,8812.28557663,1600000,253.34,-3085.681640625,0.9262067079544067,,
,,,,,,,,1600000,,,,-202.4693806000003,304.2
5777,0.006649371236562729,0.001,277,10822.32421875,2680,200056,8815.890249520002,1600552,257.51,-3181.48876953125,0.9327890276908875,,
5779,-0.006379032041877508,0.001,277,86127.46875,2684,200171,8824.82064222,1601472,252.96,-3155.978271484375,0.9292517304420471,,
5780,0.03475959599018097,0.001,277,11833.248046875,2688,200229,8813.755461899998,1601936,246.38,-3118.712890625,0.929451048374176,,
5783,0.02460521087050438,0.001,277,10610.037109375,2692,200362,8818.22759346,1603000,245.83,-3162.765625,0.9600579738616943,,
5785,0.0003396350657567382,0.001,277,272608.5,2696,200454,8858.754810150002,1603736,248.12,-3216.41796875,0.9878289103507996,,
5789,-0.0006911240634508431,0.001,277,15006.310546875,2700,200656,9438.02620484,1605352,235.66,-3159.1845703125,1.0045193433761597,,
5793,-3.205053508281708e-05,0.001,277,5891.0830078125,2704,200880,9312.319080090001,1607144,248.91,-3194.874755859375,1.000095248222351,,
5794,-0.0005791533039882779,0.001,277,13122.3203125,2708,200923,9430.759614190001,1607488,230.94,-3093.9033203125,1.0035887956619263,,
5797,-2.999561547767371e-05,0.001,277,11283.78515625,2712,201029,9410.129706840002,1608336,223.11,-3289.33984375,1.0012202262878418,,
5798,0.00023021339438855648,0.001,277,55771.91015625,2716,201080,9514.936283720002,1608744,216.69,-3209.918212890625,0.9945859313011169,,
5799,0.0022786506451666355,0.001,277,9355.146484375,2720,201124,9814.18015065,1609096,211.32,-3196.2919921875,0.9895700812339783,,
5802,-0.001061745802871883,0.001,277,45186.8828125,2720,201237,9814.18015065,1610000,211.32,-3220.881591796875,1.0071388483047485,,
,,,,,,,,1610000,,,,-47393.700364000004,1000.0
5814,-0.0025118659250438213,0.001,277,16838.78515625,2724,201367,9761.77020195,1611040,220.08,-3257.953369140625,1.039255142211914,,
5821,-0.03680388629436493,0.001,277,13294.0107421875,2728,201682,9717.339871979999,1613560,230.3,-3254.667236328125,1.092504620552063,,
5824,-0.014300413429737091,0.001,277,9259.2841796875,2732,201815,9835.851167959998,1614624,234.4,-3298.589111328125,1.1032238006591797,,
5826,0.04264793545007706,0.001,277,63723.0703125,2736,201946,9764.75087152,1615672,238.09,-3153.43701171875,1.0884082317352295,,
5829,0.005812219809740782,0.001,277,6866.146484375,2740,202054,9759.088466390001,1616536,236.76,-3253.39599609375,1.0480681657791138,,
5830,-0.0011924589052796364,0.001,277,14969.931640625,2744,202139,9901.75803392,1617216,238.2,-3339.224609375,1.0253665447235107,,
5833,0.009727153927087784,0.001,277,48670.0703125,2748,202238,9881.16406962,1618008,235.97,-3143.021728515625,1.028836727142334,,
5834,0.011688594706356525,0.001,277,12042.423828125,2752,202307,9685.898403210002,1618560,239.41,-3268.73974609375,1.0227173566818237,,
5836,0.002099636010825634,0.001,277,30763.791015625,2756,202393,9690.64700067,1619248,234.94,-3249.8017578125,1.0073727369308472,,
5838,-0.0051559326238930225,0.001,277,44852.1171875,2760,202480,9689.63663881,1619944,231.56,-3268.204345703125,1.0151740312576294,,
5838,0.0016001458279788494,0.001,277,10727.0576171875,2760,202487,9689.63663881,1620000,231.56,-3228.269287109375,1.0165654420852661,,
,,,,,,,,1620000,,,,-1765.9374398000004,450.6
5844,-0.006001222878694534,0.001,277,15893.9580078125,2764,202519,9678.037863900001,1620256,224.0,-3172.6142578125,1.025295376777649,,
5850,0.0040284376591444016,0.001,277,7268.3203125,2768,202752,9252.56915723,1622120,236.09,-3386.651123046875,1.05403733253479,,
5852,0.0017366951797157526,0.001,277,40488.015625,2772,202854,9245.28693695,1622936,240.1,-3151.32275390625,1.017842411994934,,
5852,0.0003911854000762105,0.001,277,13877.1728515625,2776,202894,9231.680001220002,1623256,245.32,-3287.087890625,1.0040348768234253,,
5856,0.001862417091615498,0.001,277,44234.91015625,2780,203035,9221.36485657,1624384,241.83,-3261.531982421875,0.9893693923950195,,
5857,0.0004785084165632725,0.001,277,12759.431640625,2784,203081,9226.336913349998,1624752,244.84,-3157.339599609375,0.9989945888519287,,
5859,-0.0005646211793646216,0.001,277,13397.2275390625,2788,203194,9246.549514820003,1625656,241.39,-3186.283203125,1.0089337825775146,,
5860,0.0027218302711844444,0.001,277,15128.3828125,2792,203222,9239.73263383,1625880,242.78,-3262.44091796875,1.0093275308609009,,
5861,0.0015999958850443363,0.001,277,36537.640625,2796,203278,9763.61402975,1626328,236.29,-3267.65625,1.0068347454071045,,
5863,0.0018946646014228463,0.001,277,20058.017578125,2800,203387,9772.13654974,1627200,230.64,-3146.84521484375,1.0182678699493408,,
5866,0.013789676129817963,0.001,277,79099.0859375,2804,203513,9894.53003094,1628208,216.76,-3283.150390625,1.0525197982788086,,
5867,-0.013670559041202068,0.001,277,14747.5830078125,2808,203555,9919.31374166,1628544,216.54,-3354.220703125,1.0572415590286255,,
5871,0.001509035937488079,0.001,277,10000.599609375,2812,203708,9771.85531044,1629768,215.95,-3336.375,1.0902471542358398,,
5872,0.014822696335613728,0.001,277,11977.51171875,2813,203737,9769.23288406,1630000,216.19,-3280.225341796875,1.0899850130081177,,
,,,,,,,,1630000,,,,-14440.312783000001,1000.0
5884,0.03411904722452164,0.001,277,8145.5673828125,2816,203820,9765.42095391,1630664,217.65,-3367.1640625,1.0995486974716187,,
5887,0.027054015547037125,0.001,277,10861.880859375,2820,203930,9760.115711409999,1631544,223.18,-3174.81591796875,1.0703383684158325,,
5890,0.00034224498085677624,0.001,277,44006.1640625,2824,204081,9832.860991759999,1632752,220.88,-3265.618896484375,1.010510802268982,,
5896,0.0200984887778759,0.001,277,9818.36328125,2828,204313,9841.898057800001,1634608,214.94,-3181.14697265625,0.9429185390472412,,
5897,-0.003534429706633091,0.001,277,12184.7421875,2832,204368,9675.091638349999,1635048,210.12,-3231.1865234375,0.9493223428726196,,
5899,-0.0012043078895658255,0.001,277,11108.3681640625,2836,204452,9700.869502040001,1635720,212.01,-3174.3837890625,0.9640836119651794,,
5900,-0.001315823756158352,0.001,277,10664.712890625,2840,204503,9716.37364659,1636128,208.66,-3201.17529296875,0.9649812579154968,,
5901,0.002829683478921652,0.001,277,46688.16796875,2844,204585,9744.41446812,1636784,199.75,-3254.359619140625,0.9681171178817749,,
5905,0.009495820850133896,0.001,277,31835.623046875,2848,204753,9740.16513861,1638128,205.11,-3121.55078125,0.9760159254074097,,
5910,0.002944744424894452,0.001,277,15112.638671875,2852,204958,9985.44269129,1639768,199.49,-3302.16162109375,0.9834234118461609,,
5910,0.0038431016728281975,0.001,277,44999.390625,2853,204987,9986.442099060001,1640000,201.01,-3197.779296875,0.9800465106964111,,
,,,,,,,,1640000,,,,-5021.667906000001,821.6
5918,0.0016101187793537974,0.001,277,23263.90625,2856,205001,9997.81701685,1640112,205.03,-3061.21923828125,0.9786733388900757,,
5920,0.0064731501042842865,0.001,277,43101.21484375,2860,205123,9703.16114773,1641088,212.94,-3134.233154296875,0.9620317816734314,,
5924,0.0007502288790419698,0.001,277,68342.171875,2864,205315,9684.6646711,1642624,212.62,-3432.572998046875,1.0171204805374146,,
5927,-0.007350489497184753,0.001,277,42619.453125,2868,205437,10078.242507390001,1643600,204.91,-3368.03759765625,1.0367703437805176,,
5928,-0.004266406875103712,0.001,277,13438.609375,2872,205477,10039.358494690001,1643920,208.8,-3303.198486328125,1.0464922189712524,,
5929,-0.014950273558497429,0.001,277,9048.244140625,2876,205515,10056.192366419999,1644224,204.04,-3413.85546875,1.0511187314987183,,
5930,0.004447632469236851,0.001,277,13017.138671875,2880,205565,9487.838607229998,1644624,206.33,-3545.337646484375,1.049970030784607,,
5932,-0.0026188381016254425,0.001,277,15932.4541015625,2884,205656,9490.17433057,1645352,204.21,-3401.73193359375,1.0441579818725586,,
5934,-0.008019520901143551,0.001,277,43479.578125,2888,205746,9491.702899639999,1646072,206.17,-3333.46875,1.0448064804077148,,
5935,-0.008863208815455437,0.001,277,8347.4501953125,2892,205802,9501.40825653,1646520,207.18,-3374.423095703125,1.0572192668914795,,
5936,-0.002528031822293997,0.001,277,29471.58984375,2896,205875,9368.22938096,1647104,202.64,-3402.0595703125,1.0622355937957764,,
5940,0.019332746043801308,0.001,277,45945.65234375,2900,206048,9372.21586754,1648488,205.04,-3386.96142578125,1.042736291885376,,
5941,0.0035236484836786985,0.001,277,14836.0908203125,2904,206095,9366.99649799,1648864,207.81,-3432.72216796875,1.0300743579864502,,
5942,-0.0033633080311119556,0.001,277,37126.8828125,2908,206162,9366.603750870001,1649400,198.82,-3538.05517578125,1.0304499864578247,,
5944,0.007564919535070658,0.001,277,50739.22265625,2911,206237,9358.51142312,1650000,198.14,-3379.2802734375,1.0536235570907593,,
,,,,,,,,1650000,,,,10304.432869,235.4
5947,-0.025936514139175415,0.001,277,14554.630859375,2912,206248,9517.57513702,1650088,197.08,-3471.923828125,1.055682897567749,,
5948,0.008574292063713074,0.001,277,39452.48046875,2916,206284,9464.437831520001,1650376,205.72,-3498.51611328125,1.055798053741455,,
5950,0.006828795187175274,0.001,277,39810.80078125,2920,206369,9481.609873489999,1651056,201.2,-3417.34521484375,1.0301272869110107,,
5952,0.002238200046122074,0.001,277,23197.65625,2924,206430,9505.475007509998,1651544,190.89,-3488.141845703125,1.0113204717636108,,
5954,-0.0024258303456008434,0.001,277,16342.1923828125,2928,206532,9289.4923751,1652360,188.77,-3440.59765625,1.0108920335769653,,
5957,0.014124101027846336,0.001,277,8203.015625,2932,206686,9466.115588460001,1653592,186.85,-3255.775390625,1.062958002090454,,
5958,0.00840889010578394,0.001,277,11878.2587890625,2936,206726,9503.98329056,1653912,183.66,-3253.3916015625,1.051453709602356,,
5959,0.003212645184248686,0.001,277,12875.298828125,2940,206770,9051.80365113,1654264,185.53,-3322.159912109375,1.0379045009613037,,
5962,0.004761350806802511,0.001,277,15056.091796875,2944,206891,9049.94764622,1655232,186.22,-3137.77099609375,1.025931715965271,,
5962,-0.009135983884334564,0.001,277,39065.140625,2948,206939,9083.60644458,1655616,183.96,-3321.24609375,1.0280410051345825,,
5964,0.006193205714225769,0.001,277,16225.6201171875,2952,207008,9073.08525813,1656168,180.27,-3296.59765625,1.0296854972839355,,
5967,0.0021291160956025124,0.001,277,31034.8515625,2956,207115,9064.115903400003,1657024,176.81,-3389.0400390625,1.0407274961471558,,
5970,-0.0003370924387127161,0.001,277,45032.12890625,2960,207251,9360.34679271,1658112,170.63,-3380.18798828125,1.0695055723190308,,
5970,-0.0019258535467088223,0.001,277,15468.060546875,2964,207270,9379.10656663,1658264,173.64,-3210.51171875,1.07118821144104,,
5973,0.00045833364129066467,0.001,277,13838.134765625,2968,207403,9409.88240354,1659328,172.02,-3141.56591796875,1.0401279926300049,,
5974,-0.005123580805957317,0.001,277,317076.65625,2972,207449,9446.721752259999,1659696,165.15,-3178.474609375,1.0310115814208984,,
5975,-0.0022368873469531536,0.001,277,12147.75,2972,207487,9446.721752259999,1660000,165.15,-3321.143310546875,1.0283657312393188,,
,,,,,,,,1660000,,,,-13561.1486884,786.8
5984,-0.006037356331944466,0.001,277,17385.974609375,2976,207572,9430.68724715,1660680,168.24,-3362.67431640625,1.0375257730484009,,
5985,-0.004659966565668583,0.001,277,92202.2578125,2980,207618,10010.860140550001,1661048,161.21,-3234.14990234375,1.052171230316162,,
5988,0.0009571383707225323,0.001,277,11603.626953125,2984,207771,10000.75493903,1662272,162.32,-3242.712890625,1.0908164978027344,,
5990,-0.027228517457842827,0.001,277,30531.5703125,2988,207866,9968.920713309999,1663032,160.86,-3222.180419921875,1.1056088209152222,,
5995,-0.013773596845567226,0.001,277,66638.59375,2992,208066,9966.563203520001,1664632,161.42,-3464.356201171875,1.1254258155822754,,
5997,0.05448879674077034,0.001,277,17113.0,2996,208151,10099.908678419999,1665312,168.5,-3519.7578125,1.1131134033203125,,
6000,-0.025180034339427948,0.001,277,14035.90234375,3000,208310,9949.35824093,1666584,177.36,-3462.486083984375,1.1177104711532593,,
6001,0.0032226811163127422,0.001,277,19170.875,3004,208356,9468.36266072,1666952,187.83,-3512.72314453125,1.1278046369552612,,
6001,-0.04079427570104599,0.001,277,12082.373046875,3008,208380,9469.557337230002,1667144,189.12,-3448.44775390625,1.1298764944076538,,
6002,0.03989160805940628,0.001,277,23830.828125,3012,208446,9468.26500996,1667672,188.91,-3391.2177734375,1.1269268989562988,,
6003,0.011938396841287613,0.001,277,41360.046875,3016,208493,9526.737422420001,1668048,177.05,-3329.443603515625,1.113161563873291,,
6006,0.01614663377404213,0.001,277,11289.87890625,3020,208611,9508.171966479998,1668992,177.73,-3414.170654296875,1.0749551057815552,,
6007,-0.007200232241302729,0.001,277,13446.2666015625,3024,208658,9508.60134435,1669368,179.37,-3472.462890625,1.0713598728179932,,
6009,0.008755732327699661,0.001,277,22078.162109375,3027,208737,9749.16720093,1670000,179.34,-3327.29345703125,1.077165126800537,,
,,,,,,,,1670000,,,,753.0925277999999,324.6
6012,,,277,,3028,,9748.68977823,1670000,179.0,,,,
6014,0.017300372943282127,0.001,277,15222.6953125,3032,208841,9752.943619979998,1670832,175.8,-3522.936279296875,1.0654207468032837,,
6017,-0.005316058173775673,0.001,277,15957.2333984375,3036,208971,9636.33256873,1671872,173.09,-3395.65576171875,1.0814779996871948,,
6017,-0.016340237110853195,0.001,277,18831.341796875,3040,208990,10082.25411839,1672024,172.3,-3316.850830078125,1.0851980447769165,,
6020,-0.014603465795516968,0.001,277,15330.80859375,3044,209113,10060.0555876,1673008,174.78,-3597.2705078125,1.0931559801101685,,
6023,-0.0362846814095974,0.001,277,19773.53515625,3048,209261,9912.201526030001,1674192,179.24,-3505.70703125,1.142870306968689,,
6027,0.04424016922712326,0.001,277,19149.6796875,3052,209440,9893.337210540001,1675624,185.68,-3650.890625,1.1352348327636719,,
6032,-0.008029559627175331,0.001,278,21430.138671875,3056,209639,9893.97983918,1677216,186.3,-3642.518310546875,1.1127572059631348,,
6033,-0.011194519698619843,0.001,278,12343.818359375,3060,209694,9636.38534927,1677656,195.3,-3575.860107421875,1.108140468597412,,
6035,0.020868763327598572,0.001,278,21141.33984375,3064,209765,9607.61545909,1678224,197.37,-3583.373779296875,1.0916962623596191,,
6039,0.03356633335351944,0.001,278,15783.892578125,3068,209932,9170.880177400002,1679560,199.04,-3479.02880859375,1.0846165418624878,,
6040,-0.004292360506951809,0.001,278,22242.57421875,3072,209975,9174.16760779,1679904,200.37,-3486.77099609375,1.0772347450256348,,
6040,-0.0016106590628623962,0.001,278,26773.6640625,3073,209987,9174.3213345,1680000,202.17,-3555.593017578125,1.076246738433838,,
,,,,,,,,1680000,,,,7502.9924432,225.8
6043,0.0076926713809370995,0.001,278,12521.240234375,3076,210032,9180.149450120001,1680360,200.94,-3630.115234375,1.0745084285736084,,
6047,0.001436866819858551,0.001,278,72565.3203125,3080,210210,9181.79251146,1681784,201.61,-3643.021484375,1.105111837387085,,
6049,-0.04663132131099701,0.001,278,20809.06640625,3084,210264,9154.69647264,1682216,204.8,-3460.776123046875,1.1053086519241333,,
6051,-0.006621843203902245,0.001,278,18585.15234375,3088,210382,9190.05847034,1683160,207.42,-3489.218505859375,1.1324464082717896,,
6052,0.03620482236146927,0.001,278,39102.8203125,3092,210447,9030.93172794,1683680,209.38,-3537.1953125,1.1224963665008545,,
6054,-0.004146157763898373,0.001,278,19754.36328125,3096,210524,9074.753100020002,1684296,204.64,-3519.4326171875,1.1002295017242432,,
6057,-0.02733456902205944,0.001,278,17867.93359375,3100,210627,9221.72473143,1685120,193.31,-3503.43701171875,1.1015533208847046,,
6059,-0.04541698098182678,0.001,278,12583.552734375,3104,210734,9699.831866949999,1685976,179.87,-3530.727294921875,1.1304783821105957,,
6061,0.0006051696836948395,0.001,278,106191.4140625,3108,210829,9664.47467102,1686736,184.54,-3608.28662109375,1.1530072689056396,,
6062,0.0761989876627922,0.001,278,14487.2607421875,3112,210889,9654.52437949,1687216,191.79,-3470.6416015625,1.150929570198059,,
6063,0.07762904465198517,0.001,278,14701.42578125,3116,210938,9655.43014165,1687608,191.96,-3676.083984375,1.1355918645858765,,
6065,-0.00031166616827249527,0.001,278,16251.5185546875,3120,211021,9679.033271269998,1688272,191.65,-3574.2861328125,1.1117719411849976,,
6070,-0.008976563811302185,0.001,278,11316.892578125,3124,211153,9679.315775469999,1689328,195.27,-3507.44775390625,1.0927462577819824,,
6072,-0.05008957162499428,0.001,278,19453.7734375,3126,211237,9684.81588465,1690000,195.83,-3501.983642578125,1.0956809520721436,,
,,,,,,,,1690000,,,,7430.780833,148.2
6074,-0.0065851472318172455,0.001,278,21816.48046875,3128,211263,9690.027666269998,1690208,196.69,-3508.944091796875,1.1035012006759644,,
6075,-0.031522177159786224,0.001,278,15181.17578125,3132,211332,9697.189484260001,1690760,196.99,-3547.30810546875,1.1177133321762085,,
6077,-0.020650986582040787,0.001,278,49675.2109375,3136,211376,9758.96710587,1691112,201.65,-3526.640380859375,1.123956322669983,,
6077,0.018563823774456978,0.001,278,27933.015625,3140,211406,9760.144827690003,1691352,199.27,-3592.09326171875,1.1252027750015259,,
6079,-0.00018219277262687683,0.001,278,26408.83203125,3144,211494,9780.47189601,1692056,196.18,-3673.10595703125,1.110003113746643,,
6081,-0.0010119182989001274,0.001,278,39141.6328125,3148,211546,9912.90451208,1692472,188.09,-3746.20068359375,1.101849913597107,,
6084,-0.0015203403308987617,0.001,278,17097.990234375,3152,211690,9934.035373609997,1693624,181.5,-3615.15478515625,1.0997538566589355,,
6086,0.008069533854722977,0.001,278,22464.546875,3156,211753,9937.117203040001,1694128,181.9,-3734.66943359375,1.101233720779419,,
