time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,train/ent_coef,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef_loss,eval/mean_ep_length,eval/mean_reward
107800,332,10752.309754369999,8758,2916280,19.88,3.843353748321533,219052.515625,364522,-5835.689453125,0.001,-0.6562070846557617,,
107804,332,10751.13911871,8758,2916368,19.72,3.8542559146881104,430201.15625,364533,-5250.45703125,0.001,-0.0598340705037117,,
107808,332,10746.77382149,8758,2916432,19.73,3.864003896713257,141323.75,364541,-5956.529296875,0.001,-0.7711100578308105,,
107812,332,10750.329977590001,8758,2916504,19.68,3.872696876525879,218009.109375,364550,-5838.53125,0.001,-0.06432817876338959,,
107816,332,10751.25188641,8758,2916592,19.8,3.880241870880127,139519.46875,364561,-5977.755859375,0.001,-0.21912476420402527,,
107820,332,10753.29504214,8759,2916696,19.91,3.8835256099700928,220450.984375,364574,-5430.56396484375,0.001,0.42687302827835083,,
107824,332,10747.25701706,8759,2916760,19.94,3.885723114013672,316250.875,364582,-5577.6162109375,0.001,-0.8241348266601562,,
107828,332,10747.86713614,8759,2916872,19.89,3.8859593868255615,242726.78125,364596,-5670.1669921875,0.001,-0.1747031807899475,,
107832,332,10748.15421112,8759,2917000,19.98,3.8775718212127686,169266.078125,364612,-5787.109375,0.001,0.030909009277820587,,
107836,332,10746.620331150003,8760,2917080,20.0,3.8709840774536133,279150.75,364622,-5501.8359375,0.001,0.08795374631881714,,
107840,332,10741.634651819999,8760,2917208,20.21,3.8628296852111816,278239.8125,364638,-5716.91552734375,0.001,-0.34863483905792236,,
107844,333,10737.702060700001,8760,2917344,20.3,3.8575897216796875,395820.40625,364655,-5656.13232421875,0.001,-0.42620593309402466,,
107848,333,10637.83326908,8760,2917368,21.46,3.8577957153320312,393835.3125,364658,-5389.51318359375,0.001,-0.5415610671043396,,
107852,333,10640.410167779999,8761,2917480,21.49,3.859720468521118,214508.28125,364672,-5567.576171875,0.001,0.24941927194595337,,
107856,333,10641.132228639999,8761,2917520,21.5,3.859809160232544,348765.75,364677,-5774.6962890625,0.001,-0.0497962087392807,,
107860,333,10638.72327162,8761,2917640,21.51,3.8603339195251465,411126.28125,364692,-5805.556640625,0.001,0.38882654905319214,,
107864,333,10756.623837309999,8761,2917696,21.31,3.859919548034668,184314.53125,364699,-5977.74169921875,0.001,0.11329379677772522,,
107868,333,10751.17660514,8762,2917816,21.07,3.854503631591797,291185.59375,364714,-5946.255859375,0.001,1.0497770309448242,,
107872,333,10754.409044230002,8762,2917832,21.0,3.854503631591797,270519.0625,364716,-5511.4921875,0.001,0.47857654094696045,,
107876,333,10753.5937345,8762,2917976,21.08,3.8377296924591064,335418.09375,364734,-5794.65966796875,0.001,0.06124970316886902,,
107880,333,10583.28395598,8762,2918072,21.15,3.8264005184173584,340662.71875,364746,-5868.4287109375,0.001,-0.013809144496917725,,
107884,333,10584.59430947,8762,2918160,21.08,3.8164479732513428,273240.71875,364757,-5875.18115234375,0.001,0.11524050682783127,,
107888,333,10552.44876644,8763,2918256,21.56,3.807796001434326,225934.90625,364769,-5871.3984375,0.001,0.13619989156723022,,
107892,333,10530.807173890002,8763,2918296,22.05,3.802537679672241,247918.59375,364774,-6052.77734375,0.001,1.120470404624939,,
107896,333,10530.38024679,8763,2918392,21.96,3.7872989177703857,206818.59375,364786,-5697.212890625,0.001,0.7453429698944092,,
107900,333,10528.761562830001,8763,2918456,21.92,3.7785069942474365,257667.5625,364794,-5869.5234375,0.001,0.1293148547410965,,
107904,333,10530.941021100001,8763,2918560,21.84,3.760791063308716,266308.0,364807,-5709.02880859375,0.001,0.3270189166069031,,
107908,333,10534.04380437,8764,2918608,21.89,3.7549221515655518,306801.78125,364813,-6082.9638671875,0.001,0.5830421447753906,,
107912,333,10535.98144507,8764,2918712,21.87,3.744377613067627,285472.0,364826,-5679.0224609375,0.001,0.33212795853614807,,
107916,333,10536.16259,8764,2918792,21.81,3.7388367652893066,225588.75,364836,-5974.19580078125,0.001,0.4368445575237274,,
107920,333,10376.54964782,8764,2918848,21.76,3.7343032360076904,246939.0625,364843,-5987.94580078125,0.001,0.30387985706329346,,
107924,333,10384.54867095,8765,2918952,21.58,3.7318544387817383,377745.9375,364856,-5500.61328125,0.001,-1.0758860111236572,,
107928,333,10379.350430859999,8765,2919008,21.68,3.7342259883880615,193513.8125,364863,-6076.65283203125,0.001,0.3263797163963318,,
107932,333,10377.514265599999,8765,2919104,21.59,3.739077091217041,264475.0,364875,-6140.984375,0.001,0.35807496309280396,,
107936,333,10378.236686250002,8765,2919200,21.5,3.7414941787719727,300392.34375,364887,-5674.927734375,0.001,0.25077682733535767,,
107940,333,10380.65231258,8766,2919296,21.17,3.7440097332000732,203662.9375,364899,-5641.9228515625,0.001,0.10003149509429932,,
107944,333,10385.20281761,8766,2919384,21.17,3.7479848861694336,384756.375,364910,-5990.3515625,0.001,0.37127238512039185,,
107948,333,10467.33230445,8766,2919528,20.73,3.7468621730804443,621337.125,364928,-5414.2099609375,0.001,0.016450509428977966,,
107952,333,10464.66605266,8766,2919568,20.72,3.7448599338531494,177134.6875,364933,-5669.6005859375,0.001,0.49888765811920166,,
107956,333,10458.79130586,8766,2919672,21.18,3.7418065071105957,200729.59375,364946,-5622.79052734375,0.001,-0.27139854431152344,,
107960,333,10459.54228961,8767,2919720,21.2,3.7412521839141846,364125.1875,364952,-5526.90234375,0.001,-0.18222445249557495,,
107964,333,10462.472710740001,8767,2919816,21.14,3.7400102615356445,198375.125,364964,-5299.67578125,0.001,-0.09746086597442627,,
107968,333,10467.06767493,8767,2919864,21.07,3.739759922027588,712841.75,364970,-5613.0029296875,0.001,-0.5374369025230408,,
107972,333,10466.61472373,8767,2919952,20.94,3.7402756214141846,405968.78125,364981,-5682.341796875,0.001,0.21243128180503845,,
107973,333,10467.41105047,8768,2920000,20.92,3.740041732788086,506620.375,364987,-5904.1240234375,0.001,-0.1213279440999031,,
,,,,2920000,,,,,,,,17.6,10895.06842
107976,333,10637.15959329,8768,2920056,20.9,3.739931106567383,346962.625,364994,-5713.2724609375,0.001,0.05210590362548828,,
107980,333,10638.53639539,8768,2920112,20.81,3.740208148956299,164168.46875,365001,-5622.53857421875,0.001,0.5836442112922668,,
107984,333,10638.248636359998,8768,2920240,20.81,3.7374112606048584,292764.5,365017,-5684.43505859375,0.001,-0.38201457262039185,,
107988,333,10668.762259610003,8769,2920352,20.45,3.7368717193603516,572382.0,365031,-5963.71044921875,0.001,-0.008830159902572632,,
107992,333,10690.80724392,8769,2920408,20.14,3.736802816390991,222438.875,365038,-5984.9853515625,0.001,0.6412543058395386,,
107996,333,10681.602587700001,8769,2920544,20.36,3.737448215484619,309121.6875,365055,-6114.6103515625,0.001,-0.3681943714618683,,
108000,333,10682.36180565,8769,2920600,20.52,3.7424416542053223,347140.75,365062,-5377.91796875,0.001,-0.7846006751060486,,
108004,333,10684.2299037,8770,2920712,20.59,3.7484607696533203,521172.875,365076,-5485.4404296875,0.001,-0.6254218816757202,,
108008,333,10679.025467339998,8770,2920760,20.57,3.752012252807617,228352.59375,365082,-5860.47021484375,0.001,-0.5188939571380615,,
108012,333,10676.60215212,8770,2920888,20.61,3.7600624561309814,225559.1875,365098,-5890.61083984375,0.001,-0.24772363901138306,,
108016,333,10619.395826609998,8770,2920992,21.83,3.7673192024230957,363827.40625,365111,-5879.265625,0.001,-0.3811597228050232,,
108020,333,10776.098257940002,8771,2921040,21.84,3.771667718887329,282659.9375,365117,-5795.427734375,0.001,-0.6303309202194214,,
108024,333,10769.712201810002,8771,2921152,21.99,3.7832136154174805,200942.8125,365131,-6013.16845703125,0.001,0.0162825770676136,,
108028,333,10773.686084290002,8771,2921200,21.98,3.7874763011932373,188663.84375,365137,-5610.5927734375,0.001,0.10405093431472778,,
108032,333,10775.721720900003,8771,2921320,22.17,3.794006586074829,199547.0,365152,-5559.3388671875,0.001,-0.3080301284790039,,
108036,333,10776.35391133,8772,2921376,22.27,3.795635938644409,434608.59375,365159,-5852.943359375,0.001,0.230380579829216,,
108040,333,10782.526521120002,8772,2921464,22.26,3.80127215385437,351112.78125,365170,-5887.4423828125,0.001,0.29511213302612305,,
108044,333,10775.32943283,8772,2921584,22.51,3.8027639389038086,237532.375,365185,-5595.3798828125,0.001,0.5779010057449341,,
108048,333,10789.016250480003,8772,2921648,21.82,3.8006107807159424,207683.484375,365193,-5725.42529296875,0.001,-0.03453481197357178,,
108052,333,10789.7615409,8772,2921728,21.77,3.7966010570526123,477664.1875,365203,-6086.583984375,0.001,0.40825092792510986,,
108056,333,10793.48275505,8773,2921792,21.31,3.793260097503662,289290.90625,365211,-5960.90185546875,0.001,0.17618364095687866,,
108060,333,10792.693970639999,8773,2921864,21.28,3.7878577709198,152527.03125,365220,-5793.21484375,0.001,0.009700343012809753,,
108064,333,10794.065110310003,8773,2921944,21.21,3.7819604873657227,327993.03125,365230,-6034.2138671875,0.001,0.08732891082763672,,
108068,333,10795.72626863,8773,2922008,21.2,3.778891086578369,260804.96875,365238,-5953.75390625,0.001,0.11249631643295288,,
108072,333,10792.66839922,8773,2922112,21.24,3.772736072540283,244532.78125,365251,-5934.62939453125,0.001,-0.3272295594215393,,
108076,333,10789.13206142,8774,2922176,21.53,3.7730000019073486,178773.375,365259,-5847.5849609375,0.001,-0.16231445968151093,,
108080,333,10788.14530519,8774,2922272,21.56,3.772352457046509,279331.8125,365271,-5342.431640625,0.001,0.14682263135910034,,
108084,333,10785.16406179,8774,2922312,21.6,3.771522045135498,264914.75,365276,-5779.62548828125,0.001,0.023830905556678772,,
108088,333,10781.528355200002,8774,2922424,21.49,3.765347480773926,529652.6875,365290,-5980.220703125,0.001,-0.17722249031066895,,
108092,333,10780.803335310002,8774,2922448,21.26,3.76424241065979,161601.421875,365293,-5713.9921875,0.001,0.06004682183265686,,
108096,333,10788.879890029999,8774,2922544,21.06,3.7588443756103516,335806.71875,365305,-6101.75439453125,0.001,0.3862508535385132,,
108100,333,10789.04534818,8775,2922584,20.8,3.7582032680511475,347548.0,365310,-6073.91650390625,0.001,0.08335541188716888,,
108104,333,10787.086542840001,8775,2922680,20.73,3.754145622253418,240687.0,365322,-5794.875,0.001,0.4891873598098755,,
108108,333,10785.62374517,8775,2922760,20.74,3.7514264583587646,265391.71875,365332,-5844.2958984375,0.001,-0.026657499372959137,,
108112,333,10783.12092133,8775,2922848,20.83,3.747082471847534,260755.359375,365343,-6050.32421875,0.001,-0.5717082619667053,,
108116,333,10840.111529380001,8776,2922936,19.69,3.744549036026001,127804.4375,365354,-6020.4169921875,0.001,-0.2199837863445282,,
108120,333,10835.38768444,8776,2923048,19.81,3.7434282302856445,174147.0,365368,-6165.85986328125,0.001,0.22412139177322388,,
108124,333,10836.89156375,8776,2923112,19.66,3.7433085441589355,270546.40625,365376,-5821.22802734375,0.001,-0.49187523126602173,,
108128,333,10830.961673889999,8777,2923224,19.77,3.7464780807495117,266351.8125,365390,-5806.93505859375,0.001,-0.10240307450294495,,
108132,333,10810.52366527,8777,2923296,19.68,3.749364137649536,219148.59375,365399,-5855.18017578125,0.001,0.5030688643455505,,
108136,333,10805.0135013,8777,2923416,19.77,3.7557296752929688,372002.1875,365414,-6277.34716796875,0.001,0.20976385474205017,,
108140,333,10799.21406162,8777,2923464,19.78,3.7570505142211914,369472.125,365420,-5690.4345703125,0.001,0.6817950010299683,,
108144,333,10805.476754349998,8778,2923568,19.38,3.7583069801330566,399221.3125,365433,-5754.4765625,0.001,-0.8994354009628296,,
108148,333,10803.1992523,8778,2923672,19.61,3.7625551223754883,404058.03125,365446,-5962.34765625,0.001,-0.03294013440608978,,
108152,333,10800.02526548,8778,2923736,19.64,3.764272689819336,249404.1875,365454,-5355.0830078125,0.001,-1.216956377029419,,
108156,333,10799.339275420001,8778,2923840,19.67,3.7723746299743652,155014.4375,365467,-5812.259765625,0.001,-0.01113840937614441,,
108160,333,10795.383746310003,8779,2923976,19.75,3.7834620475769043,127798.03125,365484,-6054.1787109375,0.001,0.23637354373931885,,
108164,333,10788.419784010002,8779,2924048,19.89,3.7901453971862793,225604.5625,365493,-5692.9912109375,0.001,-0.3128243386745453,,
108168,333,10761.256785649999,8779,2924128,20.16,3.799792528152466,174633.0,365503,-5823.427734375,0.001,-0.5380281805992126,,
108172,333,10760.1478709,8779,2924232,20.16,3.8116257190704346,357328.125,365516,-5479.07421875,0.001,-0.7603445053100586,,
108176,333,10758.528065800001,8779,2924272,19.84,3.8179659843444824,344314.5625,365521,-6009.6708984375,0.001,-0.6305660009384155,,
108180,333,10756.0588336,8780,2924392,19.74,3.8320822715759277,256553.5,365536,-5946.8203125,0.001,0.005034059286117554,,
108184,333,10755.749603000002,8780,2924464,19.7,3.8389883041381836,244813.5625,365545,-6132.001953125,0.001,0.08783559501171112,,
108188,333,10752.785940130001,8780,2924560,19.88,3.8501954078674316,235646.28125,365557,-6234.8427734375,0.001,-0.31008192896842957,,
108192,333,10752.26103906,8781,2924672,19.94,3.862708806991577,364538.375,365571,-6444.267578125,0.001,-0.5248477458953857,,
108196,333,10614.820191929999,8781,2924720,21.96,3.8703598976135254,248333.90625,365577,-6052.61767578125,0.001,-0.632743239402771,,
108200,333,10614.182153,8781,2924824,22.01,3.888444423675537,482203.4375,365590,-5911.7978515625,0.001,0.7119271755218506,,
108204,333,10609.94800642,8781,2924856,22.01,3.892047882080078,274149.28125,365594,-5623.943359375,0.001,-1.5174036026000977,,
108208,333,10611.974038240001,8782,2924968,21.92,3.9107272624969482,194444.8125,365608,-5833.0390625,0.001,-0.17609940469264984,,
108212,333,10610.427279499998,8782,2925016,21.85,3.9179062843322754,180207.625,365614,-5853.58984375,0.001,-0.9838495254516602,,
108216,333,10610.02419859,8782,2925136,21.89,3.937143325805664,345678.875,365629,-5936.9755859375,0.001,-0.26764947175979614,,
108220,333,10611.136607030001,8782,2925224,21.92,3.9450619220733643,323541.15625,365640,-5872.337890625,0.001,-0.12504610419273376,,
108224,333,10612.540910689999,8782,2925296,21.91,3.9502475261688232,283420.46875,365649,-5968.78662109375,0.001,-0.7303468585014343,,
108228,333,10616.422544879999,8783,2925352,21.72,3.9563121795654297,311228.3125,365656,-6122.1904296875,0.001,-0.07325522601604462,,
108232,333,10635.46552904,8783,2925464,21.56,3.966369152069092,282038.375,365670,-5377.2548828125,0.001,-0.983588457107544,,
108236,333,10638.5689864,8783,2925520,21.4,3.9761972427368164,213990.6875,365677,-5599.8544921875,0.001,-0.6288713812828064,,
108240,333,10633.498591759999,8783,2925616,21.53,3.988518476486206,278944.0,365689,-5949.3095703125,0.001,0.09065349400043488,,
108244,333,10626.8412141,8784,2925728,21.95,3.999298095703125,374219.6875,365703,-5713.041015625,0.001,-0.5959038734436035,,
108248,333,10631.383023119999,8784,2925800,21.66,4.006914138793945,330792.25,365712,-5758.6201171875,0.001,-1.094096064567566,,
108252,333,10635.48257003,8784,2925888,21.66,4.019532680511475,722363.75,365723,-6021.369140625,0.001,0.026305586099624634,,
108256,333,10636.58510518,8784,2925944,21.6,4.0256571769714355,214300.515625,365730,-5892.74462890625,0.001,0.1927516758441925,,
108260,333,10639.834215910001,8785,2926040,21.54,4.03638219833374,215390.1875,365742,-5291.6982421875,0.001,-0.7734942436218262,,
108264,333,10628.672056180001,8785,2926152,21.99,4.049842834472656,192486.5,365756,-5936.8037109375,0.001,-0.03919599950313568,,
108268,333,10654.33792222,8785,2926240,21.74,4.063050746917725,254195.96875,365767,-6035.197265625,0.001,-0.02689102292060852,,
108272,333,10659.68218309,8785,2926312,21.77,4.073526859283447,302898.59375,365776,-5675.0654296875,0.001,-0.7200433611869812,,
108276,333,10641.609445549999,8786,2926392,22.12,4.0848846435546875,428794.5625,365786,-5683.9228515625,0.001,-1.1815943717956543,,
108280,333,10637.52540763,8786,2926448,22.29,4.092355251312256,315034.09375,365793,-5882.8876953125,0.001,-0.7100323438644409,,
108284,333,10639.41175933,8786,2926560,22.28,4.1102705001831055,238658.15625,365807,-5816.619140625,0.001,-0.2794954478740692,,
108288,333,10461.33646977,8786,2926608,22.37,4.1171112060546875,254246.046875,365813,-5761.6181640625,0.001,-0.48093846440315247,,
108292,333,10462.78578978,8787,2926712,22.39,4.130019664764404,495880.625,365826,-5778.490234375,0.001,0.1175171285867691,,
108296,333,10601.461294600002,8787,2926784,20.39,4.13859748840332,387564.125,365835,-5744.63916015625,0.001,-0.5326096415519714,,
108300,333,10603.829105340003,8787,2926856,20.39,4.146254539489746,279900.875,365844,-5786.0673828125,0.001,-0.6059256792068481,,
108304,333,10603.81913786,8787,2926944,20.62,4.1560845375061035,303131.0625,365855,-5920.1162109375,0.001,-0.07543280720710754,,
108308,333,10607.80623497,8787,2926992,20.59,4.1606645584106445,480527.9375,365861,-5863.4189453125,0.001,-0.22488290071487427,,
108312,333,10611.779457540002,8788,2927096,20.51,4.170128345489502,231882.09375,365874,-5801.6884765625,0.001,-0.6068471670150757,,
108316,333,10614.560878420001,8788,2927136,20.39,4.174590110778809,296827.875,365879,-5664.1298828125,0.001,-0.373887836933136,,
108320,333,10612.01384483,8788,2927264,20.39,4.1797285079956055,238521.1875,365895,-5611.4248046875,0.001,-0.28947481513023376,,
108324,333,10610.97332187,8788,2927328,20.34,4.183669567108154,408381.9375,365903,-5898.64013671875,0.001,-1.5801414251327515,,
108328,333,10611.77287128,8789,2927400,20.41,4.190518856048584,313182.5625,365912,-5898.521484375,0.001,-0.2361953854560852,,
108332,333,10611.259446529999,8789,2927480,20.47,4.197278022766113,302938.09375,365922,-5830.0546875,0.001,0.0696115493774414,,
108336,333,10613.190935830002,8789,2927552,20.45,4.201094627380371,264076.71875,365931,-5818.1240234375,0.001,0.2450060397386551,,
